,No.,Name,Position,Year,PlayerURL,PlayerID,team_name,team_cccaa_season,team_id,team_season
4,38,Jacob Johnson,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobjohnson7qp6,jacobjohnson7qp6,San Bernardino,2016-17,sanbernardino,2017
5,15,Kyle Holzberger,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kyleholzbergeraz8p,kyleholzbergeraz8p,San Bernardino,2016-17,sanbernardino,2017
6,13,Adrian Rosell,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adrianrosellfhbj,adrianrosellfhbj,San Bernardino,2016-17,sanbernardino,2017
7,7,Anthony Fernandez,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonyfernandezvwo9,anthonyfernandezvwo9,San Bernardino,2016-17,sanbernardino,2017
8,36,Creighton Ubides,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/creightonubides3wif,creightonubides3wif,San Bernardino,2016-17,sanbernardino,2017
9,11,Emanuel Viramontes,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/emanuelviramontesstx9,emanuelviramontesstx9,San Bernardino,2016-17,sanbernardino,2017
10,3,Koby Glass,2B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kobyglassp756,kobyglassp756,San Bernardino,2016-17,sanbernardino,2017
11,6,Peter Escobedo,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/peterescobedofivd,peterescobedofivd,San Bernardino,2016-17,sanbernardino,2017
12,22,Joseph Wall,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/josephwallcqpd,josephwallcqpd,San Bernardino,2016-17,sanbernardino,2017
13,2,Chris Rocco,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrisroccoq7wb,chrisroccoq7wb,San Bernardino,2016-17,sanbernardino,2017
14,16,James Ybarra,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jamesybarra4kqk,jamesybarra4kqk,San Bernardino,2016-17,sanbernardino,2017
15,23,Kendall Williams,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kendallwilliams7elq,kendallwilliams7elq,San Bernardino,2016-17,sanbernardino,2017
16,18,Craig Venable,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/craigvenable9v6e,craigvenable9v6e,San Bernardino,2016-17,sanbernardino,2017
17,10,Vincent Flores,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/vincentfloresvnh9,vincentfloresvnh9,San Bernardino,2016-17,sanbernardino,2017
18,8,Tyler Penix,LHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerpenix2qvv,tylerpenix2qvv,San Bernardino,2016-17,sanbernardino,2017
0,1,Anthony Warneke,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonywarneke6q1y,anthonywarneke6q1y,San Diego City,2016-17,sandiego,2017
1,25,Blake Newman,3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/blakenewmanoeix,blakenewmanoeix,San Diego City,2016-17,sandiego,2017
2,30,Wyatt Logan,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/wyattlogan0nqm,wyattlogan0nqm,San Diego City,2016-17,sandiego,2017
3,28,Cesar Fitch,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/cesarfitchrdx3,cesarfitchrdx3,San Diego City,2016-17,sandiego,2017
4,2,Cole Flint,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/coleflintqsx0,coleflintqsx0,San Diego City,2016-17,sandiego,2017
5,20,Frank Lopez,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/franklopeztlb4,franklopeztlb4,San Diego City,2016-17,sandiego,2017
6,4,Matt Bagdasar,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mattbagdasaruz7t,mattbagdasaruz7t,San Diego City,2016-17,sandiego,2017
7,12,Addison Hull,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/addisonhull1l38,addisonhull1l38,San Diego City,2016-17,sandiego,2017
8,7,Kody Lewis,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kodylewisdyec,kodylewisdyec,San Diego City,2016-17,sandiego,2017
9,24,Calvin Gourson,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/calvingoursonbgey,calvingoursonbgey,San Diego City,2016-17,sandiego,2017
10,33,Brendan Gerbert,1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/brendangerbertker9,brendangerbertker9,San Diego City,2016-17,sandiego,2017
11,3,Lorenzo Martinez,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/lorenzomartinez0cdp,lorenzomartinez0cdp,San Diego City,2016-17,sandiego,2017
12,17,Ernesto Parra,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ernestoparra8s27,ernestoparra8s27,San Diego City,2016-17,sandiego,2017
13,9,Carlos Cosio,2B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/carloscosiozsjz,carloscosiozsjz,San Diego City,2016-17,sandiego,2017
14,14,Calvin Knowlton,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/calvinknowlton7j79,calvinknowlton7j79,San Diego City,2016-17,sandiego,2017
15,23,Tanner Logan,3B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tannerloganln2e,tannerloganln2e,San Diego City,2016-17,sandiego,2017
16,10,Conner Nelson,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/connernelsontxa4,connernelsontxa4,San Diego City,2016-17,sandiego,2017
17,22,Johny Espinoza,SS,So,https://www.cccaasports.org/sports/bsb/2016-17/players/johnyespinoza86qt,johnyespinoza86qt,San Diego City,2016-17,sandiego,2017
18,16,Adam Guarracino,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adamguarracino0u4s,adamguarracino0u4s,San Diego City,2016-17,sandiego,2017
19,15,Joey Wozniak,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joeywozniakvs0k,joeywozniakvs0k,San Diego City,2016-17,sandiego,2017
20,27,Nikolas Mora,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nikolasmorawir1,nikolasmorawir1,San Diego City,2016-17,sandiego,2017
21,11,Anthony Pizzo,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/anthonypizzo3ae5,anthonypizzo3ae5,San Diego City,2016-17,sandiego,2017
22,19,Jacob Lipetzky,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacoblipetzky640y,jacoblipetzky640y,San Diego City,2016-17,sandiego,2017
0,25,Will Law,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/willlaw5lc8,willlaw5lc8,San Diego Mesa,2016-17,sandiegomesa,2017
1,24,Kevin Bristow,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/kevinbristowzyhw,kevinbristowzyhw,San Diego Mesa,2016-17,sandiegomesa,2017
2,14,Conner Trippet,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/connertrippetbn3a,connertrippetbn3a,San Diego Mesa,2016-17,sandiegomesa,2017
3,17,Zack Mann,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/zackmannnrfb,zackmannnrfb,San Diego Mesa,2016-17,sandiegomesa,2017
4,21,Sloan Blanscet,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/sloanblansceta13t,sloanblansceta13t,San Diego Mesa,2016-17,sandiegomesa,2017
5,15,Andres Velasco,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andresvelascoizgv,andresvelascoizgv,San Diego Mesa,2016-17,sandiegomesa,2017
6,20,Grant Ruthenberg,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/grantruthenberg3xo7,grantruthenberg3xo7,San Diego Mesa,2016-17,sandiegomesa,2017
7,1,Lewis Butler,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/lewisbutler9uvy,lewisbutler9uvy,San Diego Mesa,2016-17,sandiegomesa,2017
8,28,Eddie Torres,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/eddietorresnu4t,eddietorresnu4t,San Diego Mesa,2016-17,sandiegomesa,2017
9,18,Jonathon Soto,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jonathonsotorez5,jonathonsotorez5,San Diego Mesa,2016-17,sandiegomesa,2017
10,9,Elijah Abrenica,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/elijahabrenica7x7b,elijahabrenica7x7b,San Diego Mesa,2016-17,sandiegomesa,2017
11,5,Jacob Odenkirk,OF/INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobodenkirkg20k,jacobodenkirkg20k,San Diego Mesa,2016-17,sandiegomesa,2017
12,11,Keanu Dizor,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/keanudizoryx4m,keanudizoryx4m,San Diego Mesa,2016-17,sandiegomesa,2017
13,34,Andrew Liffrig,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewliffrig59k6,andrewliffrig59k6,San Diego Mesa,2016-17,sandiegomesa,2017
0,6,Danny Terry,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dannyterryqc85,dannyterryqc85,San Francisco,2016-17,sanfrancisco,2017
1,44,Cameron Hoff,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/cameronhoffwx0r,cameronhoffwx0r,San Francisco,2016-17,sanfrancisco,2017
2,4,Justin Robinson,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinrobinsonqmzf,justinrobinsonqmzf,San Francisco,2016-17,sanfrancisco,2017
3,1,Erik Nicholson,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/eriknicholsonp0y7,eriknicholsonp0y7,San Francisco,2016-17,sanfrancisco,2017
4,5,Jose Aguilera,P/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joseaguilera702h,joseaguilera702h,San Francisco,2016-17,sanfrancisco,2017
5,23,Robert Garcia,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/robertgarcia7s6r,robertgarcia7s6r,San Francisco,2016-17,sanfrancisco,2017
6,3,Gerald Reader,C/OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/geraldreaderu502,geraldreaderu502,San Francisco,2016-17,sanfrancisco,2017
7,12,Connor McWard,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/connormcwardedhl,connormcwardedhl,San Francisco,2016-17,sanfrancisco,2017
8,2,Matt Schivo,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mattschivoh15l,mattschivoh15l,San Francisco,2016-17,sanfrancisco,2017
9,21,Patrick O'Regan,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/patrickoregangbx9,patrickoregangbx9,San Francisco,2016-17,sanfrancisco,2017
10,11,Tyler Brown,1B/P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerbrownhy9s,tylerbrownhy9s,San Francisco,2016-17,sanfrancisco,2017
11,50,Peyton Padilla,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/peytonpadillajrbd,peytonpadillajrbd,San Francisco,2016-17,sanfrancisco,2017
12,16,Joe Guerrero,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joeguerreroh5zt,joeguerreroh5zt,San Francisco,2016-17,sanfrancisco,2017
13,18,Noe Medel,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/noemedelp3z7,noemedelp3z7,San Francisco,2016-17,sanfrancisco,2017
14,9,Alex Vaughn,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/alexvaughn3db7,alexvaughn3db7,San Francisco,2016-17,sanfrancisco,2017
15,20,Bobby Chu,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/bobbychut5lw,bobbychut5lw,San Francisco,2016-17,sanfrancisco,2017
16,22,Alejandro Carrasco,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/alejandrocarrasco43rn,alejandrocarrasco43rn,San Francisco,2016-17,sanfrancisco,2017
17,15,Jesse Navarro,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jessenavarrotfdm,jessenavarrotfdm,San Francisco,2016-17,sanfrancisco,2017
18,19,Jesse Palafox,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jessepalafoxz49z,jessepalafoxz49z,San Francisco,2016-17,sanfrancisco,2017
19,13,Joe Mueller,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joemueller9xxv,joemueller9xxv,San Francisco,2016-17,sanfrancisco,2017
0,22,Beau Philip,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/beauphilipq9nw,beauphilipq9nw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
1,7,Joe Montes,3B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joemontessncw,joemontessncw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
2,23,Ryan Koch,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryankochf28u,ryankochf28u,San Joaquin Delta,2016-17,sanjoaquindelta,2017
3,5,Carlos Mosel,2B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/carlosmosel6bg7,carlosmosel6bg7,San Joaquin Delta,2016-17,sanjoaquindelta,2017
4,3,Shea Sbranti,C/1B,So,https://www.cccaasports.org/sports/bsb/2016-17/players/sheasbrantiohlw,sheasbrantiohlw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
5,9,Braeden Oki,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/braedenokirzyo,braedenokirzyo,San Joaquin Delta,2016-17,sanjoaquindelta,2017
6,1,Brett Young,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/brettyoungdl7p,brettyoungdl7p,San Joaquin Delta,2016-17,sanjoaquindelta,2017
7,29,Bo McClintoc,1B/OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/bomcclintocumhj,bomcclintocumhj,San Joaquin Delta,2016-17,sanjoaquindelta,2017
8,8,Kaelan Criso,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kaelancrisozqnn,kaelancrisozqnn,San Joaquin Delta,2016-17,sanjoaquindelta,2017
9,34,Jake Cruce,C/1B,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakecruceccbf,jakecruceccbf,San Joaquin Delta,2016-17,sanjoaquindelta,2017
10,6,Jack Walsh,SS,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jackwalshav4x,jackwalshav4x,San Joaquin Delta,2016-17,sanjoaquindelta,2017
11,16,Trent North,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/trentnorthaybj,trentnorthaybj,San Joaquin Delta,2016-17,sanjoaquindelta,2017
12,2,Dylan Robert,IF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dylanrobert1nzp,dylanrobert1nzp,San Joaquin Delta,2016-17,sanjoaquindelta,2017
13,18,Joey Spears,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joeyspearsyqym,joeyspearsyqym,San Joaquin Delta,2016-17,sanjoaquindelta,2017
14,4,Dominic Pisa,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicpisazagh,dominicpisazagh,San Joaquin Delta,2016-17,sanjoaquindelta,2017
15,20,Chacho Jimen,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/chachojimenmugw,chachojimenmugw,San Joaquin Delta,2016-17,sanjoaquindelta,2017
16,14,Fineas Del b,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/fineasdelb8s23,fineasdelb8s23,San Joaquin Delta,2016-17,sanjoaquindelta,2017
17,15,Karsten Lee,RHP,So,https://www.cccaasports.org/sports/bsb/2016-17/players/karstenlee8id4,karstenlee8id4,San Joaquin Delta,2016-17,sanjoaquindelta,2017
18,25,Raul Rizo,RHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/raulrizocka8,raulrizocka8,San Joaquin Delta,2016-17,sanjoaquindelta,2017
0,15,Anders Green,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/andersgreen3afc,andersgreen3afc,San Mateo,2016-17,sanmateo,2017
1,9,Angelo Bortolin,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/angelobortolind1l4,angelobortolind1l4,San Mateo,2016-17,sanmateo,2017
2,12,Rj Prince,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/rjprincettty,rjprincettty,San Mateo,2016-17,sanmateo,2017
3,23,Brandon Hernandez,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/brandonhernandezh9rz,brandonhernandezh9rz,San Mateo,2016-17,sanmateo,2017
4,6,Ray Soderman,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/raysoderman3muf,raysoderman3muf,San Mateo,2016-17,sanmateo,2017
5,41,Everett Lau,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/everettlau4jii,everettlau4jii,San Mateo,2016-17,sanmateo,2017
6,20,Nick Adgar,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nickadgaryu6o,nickadgaryu6o,San Mateo,2016-17,sanmateo,2017
7,8,Dominic Smith,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/dominicsmith3elf,dominicsmith3elf,San Mateo,2016-17,sanmateo,2017
8,24,Chris Papapietro,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/chrispapapietroaefx,chrispapapietroaefx,San Mateo,2016-17,sanmateo,2017
9,21,Mark Quinby,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/markquinbyqvi6,markquinbyqvi6,San Mateo,2016-17,sanmateo,2017
10,3,Myles Coston,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mylescostonyjqv,mylescostonyjqv,San Mateo,2016-17,sanmateo,2017
11,28,Daniel Page,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/danielpage091f,danielpage091f,San Mateo,2016-17,sanmateo,2017
12,33,Keolu Ramos,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/keoluramosojy9,keoluramosojy9,San Mateo,2016-17,sanmateo,2017
13,13,Nick Knecht,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nickknecht3txn,nickknecht3txn,San Mateo,2016-17,sanmateo,2017
14,34,Wyatt Nebe,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/wyattnebethyz,wyattnebethyz,San Mateo,2016-17,sanmateo,2017
15,44,Ryan Sambel,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ryansambel8hd2,ryansambel8hd2,San Mateo,2016-17,sanmateo,2017
16,25,Jacob Braslaw,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jacobbraslaweulb,jacobbraslaweulb,San Mateo,2016-17,sanmateo,2017
17,7,Dalton Seymour,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/daltonseymourqqny,daltonseymourqqny,San Mateo,2016-17,sanmateo,2017
18,27,Connor Pradere,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/connorpraderex2ob,connorpraderex2ob,San Mateo,2016-17,sanmateo,2017
19,14,Justin Berry,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinberry7chq,justinberry7chq,San Mateo,2016-17,sanmateo,2017
20,5,Andreas Papageorge,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/andreaspapageorge0pqg,andreaspapageorge0pqg,San Mateo,2016-17,sanmateo,2017
0,8,Erick Leef,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/erickleefhd6t,erickleefhd6t,Santa Ana,2016-17,santaana,2017
1,6,Derek Reilly,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/derekreillyolyx,derekreillyolyx,Santa Ana,2016-17,santaana,2017
2,5,Justin Mellano,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/justinmellano7nwo,justinmellano7nwo,Santa Ana,2016-17,santaana,2017
3,28,Julio Rivera,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/juliorivera0wpt,juliorivera0wpt,Santa Ana,2016-17,santaana,2017
4,26,Bryan Leef,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/bryanleef9dqa,bryanleef9dqa,Santa Ana,2016-17,santaana,2017
5,27,Nathan Flores,P,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/nathanfloresudv5,nathanfloresudv5,Santa Ana,2016-17,santaana,2017
6,23,Juan Gonzalez,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/juangonzalezx96z,juangonzalezx96z,Santa Ana,2016-17,santaana,2017
7,24,Bobby Vasquez,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/bobbyvasquez9f6t,bobbyvasquez9f6t,Santa Ana,2016-17,santaana,2017
8,22,Adam Cendejas,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/adamcendejasyx8j,adamcendejasyx8j,Santa Ana,2016-17,santaana,2017
9,42,Chris Major,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/chrismajorztgu,chrismajorztgu,Santa Ana,2016-17,santaana,2017
10,9,Ricardo Salinas,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ricardosalinasg5j3,ricardosalinasg5j3,Santa Ana,2016-17,santaana,2017
11,34,Thomas Blood,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/thomasblood5lx6,thomasblood5lx6,Santa Ana,2016-17,santaana,2017
12,17,Connor Braun,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/connorbraunxsgm,connorbraunxsgm,Santa Ana,2016-17,santaana,2017
13,4,Brian Cromwell,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/briancromwellla47,briancromwellla47,Santa Ana,2016-17,santaana,2017
14,19,Andrew Martinez,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewmartinez4i7j,andrewmartinez4i7j,Santa Ana,2016-17,santaana,2017
15,1,Ivan Ramos,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/ivanramoseoju,ivanramoseoju,Santa Ana,2016-17,santaana,2017
16,32,Justin Mazzara,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/justinmazzarazpus,justinmazzarazpus,Santa Ana,2016-17,santaana,2017
17,30,Francisco Raigoza,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/franciscoraigozafwhi,franciscoraigozafwhi,Santa Ana,2016-17,santaana,2017
18,25,Braeden Wallace,IF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/braedenwallace5mjm,braedenwallace5mjm,Santa Ana,2016-17,santaana,2017
19,3,Lucas Rocha,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/lucasrochacasf,lucasrochacasf,Santa Ana,2016-17,santaana,2017
20,40,Joey Gill,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/joeygillgiwd,joeygillgiwd,Santa Ana,2016-17,santaana,2017
21,11,Keaton Freire,P,So,https://www.cccaasports.org/sports/bsb/2016-17/players/keatonfreire0nrx,keatonfreire0nrx,Santa Ana,2016-17,santaana,2017
0,3,Joseph Hamilton,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/josephhamiltonq3oc,josephhamiltonq3oc,Santa Barbara,2016-17,santabarbara,2017
1,29,Jake Holton,UTL,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/jakeholtongpwn,jakeholtongpwn,Santa Barbara,2016-17,santabarbara,2017
2,13,John Jensen,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/johnjensencc8r,johnjensencc8r,Santa Barbara,2016-17,santabarbara,2017
3,2,Reinhard Lautz,OF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/reinhardlautz8j43,reinhardlautz8j43,Santa Barbara,2016-17,santabarbara,2017
4,7,Wesley Ghan-Gibson,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/wesleyghangibsonhd1w,wesleyghangibsonhd1w,Santa Barbara,2016-17,santabarbara,2017
5,11,Tyler Rosen,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/tylerrosenu9cr,tylerrosenu9cr,Santa Barbara,2016-17,santabarbara,2017
6,28,Andrew Schatz,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/andrewschatzdpbu,andrewschatzdpbu,Santa Barbara,2016-17,santabarbara,2017
7,20,Blake Ogburn,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/blakeogburnenzu,blakeogburnenzu,Santa Barbara,2016-17,santabarbara,2017
8,4,Nicholas Allman,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/nicholasallmanrs8f,nicholasallmanrs8f,Santa Barbara,2016-17,santabarbara,2017
9,8,Shane Hersh,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/shanehershr3td,shanehershr3td,Santa Barbara,2016-17,santabarbara,2017
10,25,Aaron Portee,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/aaronporteevw7n,aaronporteevw7n,Santa Barbara,2016-17,santabarbara,2017
11,5,Michael Montpas,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/michaelmontpas1zvd,michaelmontpas1zvd,Santa Barbara,2016-17,santabarbara,2017
12,12,Zack Stockton,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/zackstocktongd97,zackstocktongd97,Santa Barbara,2016-17,santabarbara,2017
13,34,Mitchell Sancier,C,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/mitchellsancierkk60,mitchellsancierkk60,Santa Barbara,2016-17,santabarbara,2017
14,6,Griffin Hennessey,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/griffinhennesseygdv7,griffinhennesseygdv7,Santa Barbara,2016-17,santabarbara,2017
15,14,Mason Harvey,INF,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/masonharveyzrb9,masonharveyzrb9,Santa Barbara,2016-17,santabarbara,2017
16,24,Steven Elliott,UTL/LHP,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/stevenelliottijp3,stevenelliottijp3,Santa Barbara,2016-17,santabarbara,2017
17,9,Benjamin Barth,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/benjaminbarthz68n,benjaminbarthz68n,Santa Barbara,2016-17,santabarbara,2017
18,38,Kevin Stein,UTL,So,https://www.cccaasports.org/sports/bsb/2016-17/players/kevinsteine1bk,kevinsteine1bk,Santa Barbara,2016-17,santabarbara,2017
19,39,Spencer Lipkin,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/spencerlipkinc4qx,spencerlipkinc4qx,Santa Barbara,2016-17,santabarbara,2017
0,25,Blake Berry,Of/Inf,Fr,https://www.cccaasports.org/sports/bsb/2016-17/players/blakeberryctfy,blakeberryctfy,Santa Rosa,2016-17,santarosa,2017
1,27,Ryder Kuhns,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/ryderkuhns4b1t,ryderkuhns4b1t,Santa Rosa,2016-17,santarosa,2017
2,32,Josh Lenney,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/joshlenney4gj0,joshlenney4gj0,Santa Rosa,2016-17,santarosa,2017
3,9,Trevor Mallett,C,So,https://www.cccaasports.org/sports/bsb/2016-17/players/trevormallettd2l7,trevormallettd2l7,Santa Rosa,2016-17,santarosa,2017
4,4,Jeff Bart,OF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/jeffbart6hqy,jeffbart6hqy,Santa Rosa,2016-17,santarosa,2017
5,8,Matt Kimura,INF,So,https://www.cccaasports.org/sports/bsb/2016-17/players/mattkimuraujqr,mattkimuraujqr,Santa Rosa,2016-17,santarosa,2017
